step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,target
0.47504879514121245,0.9505025409895401,0.6970829433364465,0.8582835663806131,0.27357764742335666,0.1302608340740654,0.7712194064803195,0.11868416065536391,0.3682760029461196,0.7913110970695383,1
0.07964436857663426,0.9573709304240168,0.728564595450579,0.7890253908663452,0.7446199019493126,0.09147412642108843,0.42560171433133476,0.8743799540284878,0.19496316649162315,0.7666781414998425,1
0.35080567291567843,0.1351505237473788,0.9210588859613671,0.06467842681913571,0.9214187905939543,0.667485707364152,0.41976513869176235,0.6042419254760846,0.8020974885882938,0.3283925332790891,1
0.44770819588757516,0.26711008783074575,0.6214270163038311,0.746512483978962,0.001342747908943176,0.33605957913834494,0.6375893671646737,0.9069778866555365,0.3297280874978149,0.6977214570778113,0
0.4793997822213969,0.59629393763628,0.36853188374123647,0.2313477491833701,0.33582261082421827,0.979868710661833,0.7441611781032059,0.8173535765993593,0.38499067040042434,0.1688818566504272,1
0.9412207153140076,0.3511185134162833,0.9182573038678893,0.3437640980438641,0.5243972984092182,0.6787136569280781,0.31499569761763,0.7494101072079661,0.7382385688274055,0.9413107361173395,1
0.09550694796989889,0.15206532130362282,0.7211324978810876,0.6731797836147864,0.47875537709872695,0.23280060793247948,0.5234406928072692,0.12881053534237996,0.18450027168480854,0.8893572348234534,0
0.3266982152098781,0.37954045431182304,0.2635598484642119,0.7992841471225919,0.9564293072920217,0.4596593487758305,0.10229574413886044,0.23952410833058013,0.16780803875216943,0.6712190191716226,0
0.867625749482835,0.569436668256841,0.23019163618019634,0.5337334856592455,0.10610570187838508,0.030718655689743635,0.023279169448665815,0.4480792401153896,0.16163989724207461,0.06868694913841611,0
0.4014809216134344,0.803700959407595,0.6998905679537087,0.24755839947784608,0.6402431787744698,0.7607849824034648,0.3286407933746428,0.7998637354163205,0.41419982601969274,0.8528748768836865,1
0.2532324969131534,0.22324024226228434,0.14527409312857176,0.34067244628400783,0.7528875219189958,0.21475568808890821,0.7343270668566628,0.9109971923662256,0.8946930685558543,0.5384745221924299,1
0.8141975290058453,0.3253985128468797,0.8261217422923977,0.9625914463876055,0.44699377806676677,0.7860397789125184,0.20221628889728072,0.22300432635303002,0.47392588310833506,0.341852816538739,1
0.7112716588674676,0.7347583193877458,0.8826982565059209,0.874576234383375,0.9475738618645614,0.36504902842168363,0.11233711516901979,0.7794156434602675,0.7722166779878675,0.8544759057474922,1
0.22334999602651118,0.058252180288969724,0.43081288499403847,0.8846302894671946,0.1612069375754671,0.5360456863209152,0.28238919005161844,0.16699211419322313,0.619253220595212,0.037336105615979,0
0.32833684627309645,0.10242424354662327,0.10841599027549664,0.47706623165748463,0.1379002634874904,0.43556065973578506,0.8981360048123429,0.28444697704497945,0.30034154634154364,0.7748534282249585,0
0.8497767220306814,0.20752716490077983,0.26411562765491325,0.49311754942867403,0.8994485141581472,0.33601109535545404,0.1136648571546508,0.4295965118435239,0.7906232758679265,0.7327211886008415,1
0.918230113843673,0.9605264845059436,0.7712047918404192,0.7821948888852731,0.41165633140916436,0.8461429508919188,0.8662168191862637,0.555603434778001,0.8246353465529092,0.9895265572313567,1
0.9289527886791498,0.22791646716438352,0.8679321494222284,0.19446930385180694,0.3391133910118882,0.616633282875714,0.9990804396295444,0.0377675721091254,0.5891427962731972,0.7304247111954617,1
0.27947316457775406,0.33390106911120787,0.11063831095724741,0.7372721639259466,0.5628707607669002,0.20084421235815908,0.1309182685610374,0.4242445054127173,0.8908926929650351,0.9184457422683951,0
0.15035426185175105,0.9806539446368524,0.20647497427455674,0.06237497461330899,0.9365907160647461,0.17206152928424945,0.7232638931982909,0.5637954981632451,0.3592644976117053,0.029109995379905107,0
0.2736935873308425,0.7181413155331982,0.4835132210446037,0.48168892600126734,0.23028528555788708,0.2578961489052507,0.13913228236352604,0.14447057481054126,0.02537205487302885,0.35107039885812663,0
0.37729188342734343,0.5194742778481768,0.8086453930396346,0.749463185870653,0.9358402887439237,0.36343665686176485,0.3145557367451962,0.395774356555711,0.19490682164632678,0.7283814056887038,1
0.7163410251252614,0.7306757483541201,0.3089948665117572,0.15530553701171457,0.19227800897868852,0.7944291200290591,0.7551746519574493,0.6382623270698016,0.8492751638630256,0.9922397839973199,1
0.8453124368068614,0.8243367360351207,0.20487132268199615,0.5201436813056238,0.1130830397962167,0.17339170225961698,0.6057742264609849,0.7663538536044139,0.15435707070659133,0.3220016668261112,0
0.15316808366259282,0.912230177109789,0.4520789016512531,0.1961713999215977,0.007917167819165072,0.7148236006057023,0.060825684930324364,0.539418082247562,0.3546746872761203,0.8112799829461734,0
0.8352709999038385,0.7055695699591845,0.915545807727978,0.8444025261842512,0.6402469999093365,0.5714168614982679,0.014413706959935935,0.23290824816461553,0.6092012012112304,0.22055698797889034,1
0.25015352883558484,0.5116596757134021,0.4441200435190352,0.15828250262414367,0.018197686088924248,0.16063331083159327,0.7920024689106111,0.6774343102283326,0.52272651941068,0.289381040668915,0
0.7882423434421602,0.043509628106141784,0.8421000770077651,0.010124958028195685,0.3584397984429023,0.30567644797225346,0.6959263790793802,0.6749577139662117,0.7654373586437183,0.6728662662146672,1
0.38398841565648745,0.5209125329199888,0.6733134805297013,0.3250937491862461,0.06273367960914056,0.21115159102326408,0.977454669150985,0.6728725505415966,0.4690033723832149,0.0785273781437017,0
0.9055170301759466,0.2719138076427968,0.302484156031005,0.6974961133645248,0.7936253076417275,0.1477775041468199,0.4814419509484562,0.26758420173506403,0.8709824518487861,0.5487199260990778,1
0.3145730959376094,0.938397335989537,0.8548607479379414,0.28187620595430074,0.0715894053688243,0.26705723060701014,0.3272807972752976,0.26303987832092557,0.4484270697839058,0.18655128968063306,0
0.35007436810721404,0.446823261541746,0.027571270146814153,0.22858590303194115,0.13590751626944075,0.42422170905717527,0.7461768193925947,0.550352640154978,0.2438851086602286,0.22877563552436664,0
0.6726152213774542,0.6298988285659969,0.6372069253324967,0.9461251135370747,0.057355937626203723,0.3733233349661742,0.10344422851465251,0.01668224763429671,0.15170661042388134,0.10724553122151015,0
0.683715932959383,0.08383282419908877,0.1132278440913983,0.6454821170818948,0.3167816856757283,0.3051692695541449,0.6344892190657659,0.04013962324447906,0.57843850156112,0.6975101745801477,0
0.19519806928489458,0.1593366307823686,0.5794693842140228,0.6824842997221664,0.9639911298627375,0.1602665022299974,0.5071172293766405,0.72692957742806,0.41025225164516277,0.259784306841496,0
0.055249984277867537,0.06568382008840645,0.6459611311153286,0.7778082821158567,0.0590263062506009,0.29507814195947624,0.3892344192215089,0.28909544141980303,0.5414771599323338,0.9711924816215578,0
0.21980416754488918,0.4691102062135235,0.6293727885180184,0.8036096602606222,0.6853390554434277,0.3422035172342265,0.41815405731812405,0.8702356559858524,0.4802351937273436,0.13159334157911318,1
0.7253345206758441,0.712991637155043,0.12838120542984444,0.09475642872583612,0.25541887068792435,0.18071049344611123,0.758486941471984,0.5303231274202178,0.4348766775761286,0.13968807736120215,0
0.23896603956812423,0.17823206461759555,0.750219361535304,0.31521837607065806,0.1288897617475938,0.7228537541601876,0.5327258938707239,0.7541097607110002,0.3989837112996515,0.3968732340727976,0
0.8298402730661445,0.6088607836803288,0.20225424360714395,0.8389568288113054,0.7791934358122815,0.9101693088252591,0.8556152899929925,0.14392374006142594,0.8939357228211212,0.7196367108435485,1
0.2908359284615011,0.6003906779161945,0.9285070379667776,0.5890467516992995,0.3136123270484461,0.2155245710197029,0.023604205244720622,0.12662514777796652,0.4577834550548109,0.44575994068963065,0
0.6775275775458723,0.4037659973515386,0.10152363618570948,0.14279008459879383,0.5929897217079199,0.06552763422822705,0.4047417933411822,0.8707627047559179,0.10337949640623822,0.7491164217938527,0
0.5683540318923982,0.9951995074178593,0.28936564377385177,0.5629823216768223,0.13408666416244475,0.1063411931037932,0.8607527305037931,0.7049898196293246,0.7944942177494756,0.06478905260203016,1
0.0760798545114304,0.8655431993430525,0.3545736042818024,0.5911113515663163,0.37001150426845797,0.036635103763579924,0.46446267318094325,0.056527586875458335,0.07229223686530806,0.39640180033334105,0
0.08642922676335762,0.40336338205238087,0.5998711282897373,0.9938081692922958,0.9537604335674995,0.4179233017440068,0.7649546691732526,0.13492011722258868,0.23213812482557972,0.0049501390856768746,0
0.9581596267901853,0.4454191365347492,0.3914774564257514,0.752868746913926,0.5623551393706138,0.11563722244178087,0.7357081255823023,0.1401340680246178,0.8473944725151272,0.4933726973766194,1
0.8531669157719415,0.7041808968602481,0.6710643560561598,0.173660906560683,0.943560269062707,0.45190515679269017,0.1595292696553574,0.23389122173729726,0.35891824842585496,0.6840974553608312,1
0.08521058817545868,0.6345341784053146,0.20222066328526445,0.16193416112561998,0.5501056843288892,0.8610069510651984,0.18182570748550264,0.5329509563087007,0.3190608492952939,0.025471703452684458,0
0.15563256633193545,0.5430868967469613,0.5240825001727485,0.04288098485834879,0.8359260815984134,0.22574849577061684,0.3273659818854848,0.44963649217475654,0.5492729862741478,0.43474776213426947,0
0.3950380239697816,0.6319755988487197,0.618836274191914,0.06430388459100356,0.4930754115635917,0.489765095380024,0.5942414992139949,0.8484662169883188,0.8502699729054635,0.4836343188727982,1
0.3640151685764109,0.9319208046262963,0.6999660495465444,0.05901220356957415,0.09764159034237274,0.2717839827069568,0.2108922674457432,0.9012858301838572,0.32251177709014855,0.8454928143609287,0
0.8022288582958942,0.7527578280013126,0.9551066158981274,0.17826669882124724,0.821198312079148,0.7916964597365094,0.49499414050397994,0.6093338421680019,0.12563644849046895,0.5793785677061746,1
0.33672341406893436,0.781344498491287,0.6038420006494721,0.686169286493122,0.8899451733320033,0.2729534322558629,0.5926436893813568,0.8324627781364496,0.2708399611394522,0.7289963142264834,1
0.4409297779924367,0.3678243744255405,0.8066818290959831,0.5784344256823601,0.2734342801768552,0.9346259767399003,0.4913499122850926,0.31212507052010563,0.11860216128475554,0.8214267717415418,1
0.7187270656808707,0.0875644456563528,0.9822109457094894,0.5407272254769515,0.02005545666662889,0.9315605475649851,0.9719972523300859,0.05218242181089361,0.7907032849113523,0.44027336674548323,1
0.8955117585050536,0.31921560685871575,0.1470951910719568,0.6423210427200181,0.014281751377017815,0.2423479714230209,0.09478933721907201,0.4852151745579125,0.1645786190121975,0.11659268133662448,0
0.7909705789062629,0.2511028502383936,0.4550416868881222,0.6819982360233565,0.3465228730213957,0.27919196712032956,0.43679411229017473,0.18132058668851536,0.5434565037687384,0.20967983616528663,0
0.05813559477722463,0.7384345513452953,0.08551232781296414,0.5457685888365754,0.7451507961147663,0.056686623940197856,0.976852508963684,0.21930236456436136,0.4627413467811977,0.12167478315294589,0
0.3979765618047376,0.30200377469806206,0.9584407761587392,0.955787539684457,0.42737430038127444,0.4492511871677227,0.9148799626529163,0.46471827370773133,0.9513740176267674,0.2715088313427223,1
0.15144693604410553,0.2835916389236033,0.8181202725555179,0.7846690851085307,0.9686808405158276,0.9313696057422749,0.566230694840428,0.12238790776830544,0.3733221129143083,0.8179538860716802,1
0.001297203226726995,0.6672393259801449,0.5791939012680034,0.1537082272028908,0.0322976821559372,0.5008630531767626,0.39103808386194383,0.23519022970928294,0.09479080055823252,0.22006881619394025,0
0.13773660871301485,0.7778696193181079,0.9012632332316939,0.3555127448024388,0.1308930604934203,0.5928364662165432,0.6801330609792033,0.223099657267393,0.13782842303204357,0.7617271575302744,0
0.23991826465549082,0.056850721924855296,0.10742039097185307,0.23911689804931402,0.3966321486277945,0.7687258091282224,0.27756355674839606,0.912953612845336,0.5612565320082473,0.9710580449819358,0
0.8834468454390522,0.5905206614459915,0.6853711268122737,0.7795062255791265,0.9006602907607038,0.7322639418917664,0.6282616873596064,0.3984266964634988,0.4252937578270565,0.041598474738738345,1
0.9785007622498569,0.5764532990441373,0.06321315913991765,0.5051739893222035,0.3326220856868255,0.2645069550084358,0.5968927340928947,0.5014746574589493,0.886321178112387,0.6533096792804537,1
0.1852130393590714,0.7582206305173643,0.5898575084047114,0.9176636126317419,0.22908472832735394,0.45151765628975093,0.19210220738128014,0.70691949573926,0.33559950824397256,0.06891331994589,0
0.855448561695556,0.862550897860887,0.9625961105050619,0.37074945409502014,0.8229033661163159,0.6509062455157882,0.7558671896108177,0.9522795359519026,0.308738557100968,0.0745737451281081,1
0.7083691846702364,0.846413028590952,0.8133664171463936,0.1230245290434906,0.15803873132169644,0.29634950078474875,0.4605182765245196,0.8394285526048372,0.29758364997539455,0.7605175698710536,1
0.721595920312272,0.4107041551571574,0.20193560603462224,0.2402222617216122,0.19831832220511159,0.7219330449844171,0.7164257475966812,0.09347407410536512,0.31064923621049323,0.6888127335108957,0
0.3166727368690203,0.3417637664003652,0.7740447733665861,0.5909664490163696,0.8360301141410746,0.9316805137357703,0.8629326188865286,0.8840192208729706,0.23138397527866217,0.3495974389687252,1
0.6187092759359387,0.42536733628478174,0.4788225723893399,0.8768066897727079,0.2763510281948278,0.05239186774410298,0.5941208728935236,0.4041273268466573,0.08332548517373883,0.8734622137449625,0
0.03731860148798527,0.3611179117870733,0.4263989882527014,0.41459017641871776,0.06823663389733226,0.008163653049099495,0.08351981117613094,0.9515716470089841,0.32581956743220797,0.9623014860174733,0
0.19818979572186946,0.8792904116204086,0.4248073305153818,0.13698499769311634,0.8357931221043929,0.10884199981439346,0.004778306661990972,0.8016153829059912,0.7862029485879675,0.615623642830835,0
0.11784193851820723,0.8212375044253599,0.20053713519396477,0.5785060814174462,0.7413693782718945,0.9732656578330712,0.7364651559940887,0.02026565303730432,0.44471349861809073,0.04689250043576976,0
0.17624399520219813,0.8074469580260171,0.3290649253119189,0.38329063812178255,0.785649974767047,0.7591968973402636,0.7413975008471826,0.603498745139551,0.20548999624508835,0.18536446636572257,0
0.4565291254113447,0.22021688263874672,0.9591043901527881,0.5724096062390104,0.7866846213079416,0.8229416874361444,0.6871154998992666,0.25676641425094304,0.7476938141180418,0.5057080367478208,1
0.7652454465858128,0.625834784097838,0.5688293709870988,0.9121208979232459,0.10454011251331374,0.547330602881335,0.5697987025447798,0.17523712519444334,0.8783168211245959,0.32315627987227435,1
0.07809601289116042,0.6629171541863146,0.7145766251648812,0.46545068485233343,0.9820992586860477,0.8264207332737197,0.601018484226236,0.7186220908961346,0.3546826490592905,0.6609796995010414,1
0.4938256296166361,0.7668011906419188,0.26275140245902606,0.8530029963956522,0.2832419097307889,0.9712036987718963,0.9595609411344205,0.4294267921654985,0.7436459278308866,0.7370365088784887,1
7.264322914357635e-05,0.03214496420987112,0.8762104127856348,0.9422565066152353,0.9390955441869788,0.5118031822788947,0.4220001187568253,0.9432608782062216,0.6007139266400616,0.7578006807025456,1
0.18688684973321523,0.9942994031380721,0.3886918285562564,0.8137204278441909,0.1556407267056612,0.16229668128445374,0.6490650101995415,0.5298180627649303,0.15520735009283293,0.22487407170759643,0
0.5667025530084608,0.5080061973628606,0.6822020684313144,0.1552167759873938,0.33170044063527293,0.8200958734501782,0.05553720172442311,0.08428006252739761,0.5963516936377385,0.15095594791195543,0
0.26946385716902266,0.028215853887651576,0.49239587653763384,0.04015233521492567,0.5493884748476613,0.7761439349352285,0.04211392644445078,0.9168291317868081,0.7194882391869672,0.9738475014129125,0
0.4822039278125062,0.29117298211290843,0.5202674547571374,0.5201978307861413,0.9075020932533767,0.8235903553972441,0.5106950682615978,0.12587553331219736,0.18449526816152761,0.5813153712179353,0
0.022036381808837158,0.41280736258399287,0.7340306018946678,0.4083260400040397,0.7602466137010955,0.42621489593708284,0.1389534327206463,0.9333794157823625,0.1523083682341866,0.14746365416701723,0
0.7592227155806457,0.07198927521068432,0.8426308470247201,0.28160353357443635,0.6806216040402893,0.38872436083466166,0.7551015001408482,0.5244336668696938,0.8781854391842965,0.4257400514408849,1
0.9625712473938849,0.9425699534010312,0.023458718582709093,0.922745019604784,0.6571289619225694,0.3925896327438009,0.05942804773402188,0.364201491233467,0.4380060002463234,0.14119306673816245,0
0.6827633054531708,0.48385690455320174,0.8831689411953242,0.7576740633376955,0.7611144454316363,0.8768455205426391,0.4747623458667487,0.5859708258707296,0.11240468052368979,0.39278026102122165,1
0.7885157698423507,0.3682134341352532,0.9065590023413325,0.3837981973187611,0.692198026318225,0.283347678901967,0.2871209099146589,0.263197705688062,0.537294835647456,0.02168533956530838,0
0.3103047031335199,0.24992687498125588,0.16831675468661,0.5449149616444369,0.7235199135117818,0.8232148081085839,0.19029544701045809,0.9786620043417182,0.8372674795004408,0.5006676370696941,1
